interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
1500.00,2000.00,d2,0,1.18,0,5,-147702341#21,0,0,5,0.48,3.11,15.56,10.11,2.72,0.00
1500.00,2000.00,d2,0,0.93,1,3,-147702341#3,0,0,4,0.42,5.42,21.12,9.32,4.69,0.00
1500.00,2000.00,d2,0,0.94,0,5,-147702341#4,0,0,5,0.44,11.47,57.34,11.08,10.46,0.00
1500.00,2000.00,d2,0,20.06,0,5,-147702341#5,0,0,5,0.39,0.40,2.01,12.96,0.02,0.00
1500.00,2000.00,d2,0,2.13,0,5,-147702341#6,0,0,5,0.38,0.59,2.93,13.23,0.21,0.00
1500.00,2000.00,d2,1,1.24,1,5,-147702341#7,0,0,6,0.58,7.37,49.36,11.46,6.83,0.00
1500.00,2000.00,d2,0,1.00,1,4,-147702341#8,0,0,5,0.46,6.98,34.42,10.60,6.33,0.00
1500.00,2000.00,d2,0,0.88,2,3,-147702341#9,0,0,5,0.43,13.34,65.81,11.54,12.71,0.00
1500.00,2000.00,d2,1,0.19,0,1,-147702357#0,0,0,0,0.08,2.40,2.40,12.60,2.00,0.00
1500.00,2000.00,d2,1,0.81,1,3,-147702357#1,0,0,3,0.37,7.11,27.94,10.35,6.31,0.00
1500.00,2000.00,d2,0,1.73,0,6,-147702357#10,0,0,7,0.74,4.27,26.78,8.43,3.60,0.00
1500.00,2000.00,d2,0,1.10,0,5,-147702357#11,0,0,5,0.41,1.53,7.63,12.35,1.12,0.00
1500.00,2000.00,d2,0,8.05,0,5,-147702357#12,0,0,5,0.40,0.44,2.21,12.54,0.04,0.00
1500.00,2000.00,d2,0,20.74,0,5,-147702357#13,0,0,5,0.40,0.41,2.07,12.53,0.02,0.00
1500.00,2000.00,d2,0,20.86,0,5,-147702357#14,0,0,5,0.40,0.42,2.09,12.47,0.02,0.00
1500.00,2000.00,d2,0,0.94,0,5,-147702357#15,0,0,5,0.43,4.86,24.32,11.62,4.46,0.00
1500.00,2000.00,d2,0,0.79,1,3,-147702357#2,0,0,4,0.38,12.94,51.27,10.45,12.34,0.00
1500.00,2000.00,d2,0,,0,0,-147702357#3,0,0,0,,,0.00,,,
1500.00,2000.00,d2,1,0.21,0,1,-147702357#4,0,0,0,0.10,13.26,13.26,10.04,12.81,0.00
1500.00,2000.00,d2,0,0.60,1,2,-147702357#5,0,0,3,0.28,12.86,38.07,10.28,11.66,0.00
1500.00,2000.00,d2,0,1.54,2,3,-147702357#6,0,0,5,0.65,4.17,19.43,7.27,3.27,0.00
1500.00,2000.00,d2,2,1.58,0,6,-147702357#7,0,0,4,0.69,4.92,29.44,8.57,4.20,0.00
1500.00,2000.00,d2,0,0.71,0,4,-147702357#8,0,0,4,0.30,2.41,9.65,13.30,2.03,0.00
1500.00,2000.00,d2,1,1.21,0,7,-147702357#9,0,0,6,0.57,10.91,76.36,12.02,10.25,0.00
1500.00,2000.00,d2,0,,0,0,-174866949#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-174866949#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-174866951,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194355275#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194355275#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359151#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359151#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359151#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359151#3,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359151#4,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359151#5,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359151#6,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359152#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359152#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359152#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359152#3,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194359152#4,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-194517537,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,3.59,0,28,-200628207,7,7,28,0.76,5.21,145.85,16.55,4.26,6.00
1500.00,2000.00,d2,0,,0,0,-202272026#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-202272026#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-202272027#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-202272027#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-202272028#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-202272028#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237288711,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237288929#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237288929#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289363#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289363#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289364#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289364#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289364#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289364#3,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289365#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289365#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289365#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289365#3,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237289365#4,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290011#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290011#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290012,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290014#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290014#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290162,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290265,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290266,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290267#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290267#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237290267#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237291285,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,2.40,0,10,-237296531#0,0,0,10,1.07,5.16,51.56,9.30,4.43,0.00
1500.00,2000.00,d2,0,29.63,0,10,-237296531#1,0,0,10,0.79,0.41,4.15,12.73,0.02,0.00
1500.00,2000.00,d2,0,1.58,0,9,-237296531#2,0,0,10,0.72,4.46,41.49,12.86,4.07,0.00
1500.00,2000.00,d2,0,,0,0,-237296531#3,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237297557#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237297557#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,0.33,0,1,-237297557#10,0,0,1,0.08,0.70,0.70,13.10,0.32,0.00
1500.00,2000.00,d2,0,0.24,0,1,-237297557#11,0,0,1,0.10,3.43,3.43,9.80,3.06,0.00
1500.00,2000.00,d2,0,,0,0,-237297557#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237297557#3,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237297557#4,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-237297557#5,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,0.82,0,1,-237297557#6,0,0,1,0.24,2.77,2.77,4.25,1.11,0.00
1500.00,2000.00,d2,0,0.17,0,1,-237297557#7,0,0,1,0.08,3.45,3.45,12.91,3.05,0.00
1500.00,2000.00,d2,0,0.38,0,1,-237297557#8,0,0,1,0.08,0.66,0.66,12.81,0.27,0.00
1500.00,2000.00,d2,0,4.02,0,1,-237297557#9,0,0,1,0.08,0.40,0.40,12.93,0.02,0.00
1500.00,2000.00,d2,0,200.00,0,18,-23971927#0,0,0,18,46.73,20.67,372.12,0.33,13.79,343.00
1500.00,2000.00,d2,0,25.41,1,23,-23971927#1,0,0,18,12.17,66.78,1527.69,1.88,60.76,1185.00
1500.00,2000.00,d2,1,3.02,3,18,-23971927#2,0,0,20,1.44,9.32,194.58,14.36,9.05,0.00
1500.00,2000.00,d2,0,0.24,0,2,-23971927#3,0,0,2,0.10,1.62,3.24,19.95,1.39,0.00
1500.00,2000.00,d2,0,293.56,0,34,-24236970#0,0,0,34,2.84,0.86,29.36,6.02,0.03,2.00
1500.00,2000.00,d2,0,7.90,1,34,-24236970#1,1,1,35,1.61,2.92,101.56,10.51,2.26,0.00
1500.00,2000.00,d2,0,7.55,0,34,-24236970#2,0,0,34,1.29,1.20,40.63,13.19,0.82,0.00
1500.00,2000.00,d2,0,134.67,0,34,-24236970#3,0,0,34,1.29,0.40,13.47,13.13,0.02,0.00
1500.00,2000.00,d2,0,7.04,0,33,-24236970#4,0,0,34,1.27,1.37,45.91,13.15,0.99,0.00
1500.00,2000.00,d2,0,21.57,0,12,-24236971#0,0,0,12,10.52,25.08,301.01,1.31,24.22,232.00
1500.00,2000.00,d2,0,2.47,0,11,-24236971#1,0,0,11,0.84,1.20,13.24,13.05,0.82,0.00
1500.00,2000.00,d2,1,2.66,0,12,-24236971#2,0,0,11,1.15,4.04,48.40,10.23,3.65,0.00
1500.00,2000.00,d2,1,0.80,0,3,-24236971#3,0,0,2,0.33,3.95,11.85,8.73,3.49,0.00
1500.00,2000.00,d2,0,0.41,0,2,-24236971#4,0,0,2,0.20,12.75,25.51,10.09,12.30,0.00
1500.00,2000.00,d2,0,0.21,1,0,-24236971#5,0,0,1,0.10,20.42,19.88,9.41,19.96,0.00
1500.00,2000.00,d2,0,1.03,1,4,-24494010#0,0,0,6,0.48,13.42,67.18,10.14,12.22,0.00
1500.00,2000.00,d2,0,9.04,0,6,-24494010#1,0,0,6,4.42,34.57,207.42,1.47,33.25,156.00
1500.00,2000.00,d2,0,31.97,0,21,-24494010#10,0,0,21,12.22,6.87,144.36,2.04,6.00,93.00
1500.00,2000.00,d2,0,9.21,0,19,-24494010#11,0,0,19,4.14,4.79,91.82,5.21,4.24,43.00
1500.00,2000.00,d2,0,9.82,0,19,-24494010#12,0,0,19,1.48,0.56,10.55,12.88,0.17,0.00
1500.00,2000.00,d2,0,75.87,0,19,-24494010#13,0,0,19,1.46,0.40,7.59,13.02,0.02,0.00
1500.00,2000.00,d2,0,16.72,0,19,-24494010#14,0,0,19,1.46,0.47,8.86,12.99,0.08,0.00
1500.00,2000.00,d2,0,3.29,1,17,-24494010#15,0,0,19,1.52,5.34,98.13,12.08,4.96,0.00
1500.00,2000.00,d2,0,2.95,2,13,-24494010#16,0,0,15,1.33,4.10,60.61,11.25,3.64,0.00
1500.00,2000.00,d2,0,3.05,0,13,-24494010#17,0,0,13,1.11,1.59,20.66,11.66,1.19,0.00
1500.00,2000.00,d2,0,142.29,0,2,-24494010#18,0,0,2,1.67,7.11,14.23,0.73,5.26,10.00
1500.00,2000.00,d2,0,0.74,0,2,-24494010#19,0,0,2,0.23,1.80,3.59,8.17,0.96,0.00
1500.00,2000.00,d2,0,1.48,0,6,-24494010#2,0,0,6,0.46,0.99,5.94,13.16,0.61,0.00
1500.00,2000.00,d2,0,0.45,0,2,-24494010#20,0,0,2,0.17,1.79,3.57,11.61,1.39,0.00
1500.00,2000.00,d2,1,3.06,0,9,-24494010#21,0,0,6,1.48,21.80,192.76,6.01,20.76,81.00
1500.00,2000.00,d2,1,1.76,1,9,-24494010#22,0,0,9,0.84,11.39,113.04,11.70,10.96,0.00
1500.00,2000.00,d2,0,1.06,0,6,-24494010#23,0,0,6,0.51,11.12,67.59,11.96,10.71,0.00
1500.00,2000.00,d2,1,1.11,1,5,-24494010#24,0,0,5,0.53,12.03,71.75,11.19,11.62,0.00
1500.00,2000.00,d2,0,1.19,0,6,-24494010#25,0,0,6,0.56,12.50,75.03,10.47,11.76,0.00
1500.00,2000.00,d2,0,0.83,1,1,-24494010#26,0,0,2,0.38,8.47,15.95,5.12,7.06,2.00
1500.00,2000.00,d2,0,0.18,1,0,-24494010#27,0,0,1,0.09,21.19,20.74,11.21,20.81,0.00
1500.00,2000.00,d2,0,1.33,0,6,-24494010#3,0,0,6,0.45,1.19,7.17,13.20,0.81,0.00
1500.00,2000.00,d2,0,1.17,0,6,-24494010#4,0,0,6,0.51,3.67,22.04,11.58,3.29,0.00
1500.00,2000.00,d2,0,34.21,0,8,-24494010#5,0,0,8,12.85,21.81,174.45,0.70,20.75,143.00
1500.00,2000.00,d2,0,2.37,0,8,-24494010#6,0,0,8,0.70,1.12,8.99,11.19,0.64,0.00
1500.00,2000.00,d2,2,2.04,1,10,-24494010#7,0,0,9,0.93,5.06,54.93,11.64,4.55,0.00
1500.00,2000.00,d2,0,2.49,1,10,-24494010#8,0,0,11,1.09,4.32,47.06,9.88,3.82,0.00
1500.00,2000.00,d2,0,4.41,2,8,-24494010#9,0,0,10,2.15,27.73,275.11,4.68,26.51,127.00
1500.00,2000.00,d2,1,0.15,0,1,-24498391,0,0,0,0.07,19.50,19.24,13.46,19.13,0.00
1500.00,2000.00,d2,0,5.35,0,26,-24498394#0,0,0,26,1.82,1.09,28.34,14.30,0.71,0.00
1500.00,2000.00,d2,0,3.35,0,27,-24498394#1,0,0,27,1.47,2.52,68.06,18.09,2.19,0.00
1500.00,2000.00,d2,1,4.80,0,28,-24498394#2,0,0,27,2.17,5.24,146.69,12.63,4.96,0.00
1500.00,2000.00,d2,0,2.33,2,7,-24498394#3,0,0,9,1.06,6.77,59.66,8.30,5.65,0.00
1500.00,2000.00,d2,0,0.97,0,7,-24498394#4,0,0,7,0.36,0.99,6.95,19.50,0.74,0.00
1500.00,2000.00,d2,0,,0,0,-251862214,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-257380889#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-257380889#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-257380890,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-257380891,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,400.00,0,17,-25840020#0,0,0,15,38.28,39.49,593.82,0.13,24.94,578.03
1500.00,2000.00,d2,0,143.71,2,28,-25840020#1,8,8,17,32.11,166.45,3864.44,0.35,136.89,3419.00
1500.00,2000.00,d2,1,0.17,0,1,-258788574#0,0,0,0,0.08,13.74,13.74,11.81,13.33,0.00
1500.00,2000.00,d2,0,0.29,1,0,-258788574#1,0,0,1,0.14,12.94,12.19,6.81,11.20,0.00
1500.00,2000.00,d2,0,,0,0,-258788574#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,40.85,0,2,-258788574#3,0,0,2,0.40,1.02,2.04,4.99,0.02,0.00
1500.00,2000.00,d2,1,0.57,0,3,-258788574#4,0,0,2,0.26,6.68,20.04,11.34,6.16,0.00
1500.00,2000.00,d2,0,0.59,1,1,-258788574#5,0,0,2,0.26,5.76,10.81,7.18,5.36,0.00
1500.00,2000.00,d2,0,,0,0,-258788574#6,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791942#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791942#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791944#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791944#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791944#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791944#3,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791944#4,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791944#5,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791944#6,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-258791948,0,0,0,,,0.00,,,
1500.00,2000.00,d2,2,0.31,0,2,-26445198#0,0,0,0,0.15,26.44,52.68,13.24,26.08,0.00
1500.00,2000.00,d2,1,0.56,0,4,-26445198#1,0,0,2,0.26,9.23,28.46,11.60,8.84,0.00
1500.00,2000.00,d2,0,1.25,0,6,-26445198#2,0,0,6,0.54,4.63,27.78,10.66,3.80,0.00
1500.00,2000.00,d2,0,0.98,0,6,-26445198#3,0,0,6,0.45,3.98,23.91,13.49,3.62,0.00
1500.00,2000.00,d2,0,1.28,3,4,-26445198#4,0,0,7,0.61,11.29,77.69,11.21,10.67,0.00
1500.00,2000.00,d2,0,4.08,0,21,-26445205#0,0,0,21,1.91,8.78,184.37,10.87,8.09,0.00
1500.00,2000.00,d2,0,3.18,0,19,-26445205#1,0,0,19,1.48,5.70,108.22,12.81,5.31,0.00
1500.00,2000.00,d2,0,2.95,0,16,-26445205#2,0,0,16,1.35,5.12,84.18,12.13,4.74,0.00
1500.00,2000.00,d2,0,51.34,0,11,-26445205#3,0,0,11,0.99,0.47,5.13,11.14,0.02,0.00
1500.00,2000.00,d2,0,1.86,0,10,-26445205#4,0,0,10,0.85,6.71,67.11,11.52,6.22,0.00
1500.00,2000.00,d2,0,1.27,0,6,-26445205#5,0,0,6,0.52,2.51,15.07,11.41,2.11,0.00
1500.00,2000.00,d2,0,0.74,1,3,-26445205#6,0,0,4,0.35,6.10,23.96,11.40,5.73,0.00
1500.00,2000.00,d2,0,0.56,0,3,-26445205#7,0,0,3,0.25,6.07,18.22,11.58,5.69,0.00
1500.00,2000.00,d2,0,0.34,0,2,-26445205#8,0,0,2,0.16,5.49,10.99,12.64,5.09,0.00
1500.00,2000.00,d2,0,0.71,2,1,-26445205#9,0,0,3,0.34,9.34,26.83,8.62,8.62,0.00
1500.00,2000.00,d2,0,,0,0,-26445206,0,0,0,,,0.00,,,
1500.00,2000.00,d2,1,0.16,0,1,-26445207#0,0,0,0,0.08,11.37,11.37,13.23,10.98,0.00
1500.00,2000.00,d2,0,0.17,0,1,-26445207#1,0,0,1,0.08,7.56,7.56,12.18,7.19,0.00
1500.00,2000.00,d2,0,0.21,1,0,-26445207#2,0,0,1,0.10,15.98,15.43,9.34,15.21,0.00
1500.00,2000.00,d2,1,0.20,0,1,-26445207#3,0,0,0,0.09,5.01,5.01,10.99,4.62,0.00
1500.00,2000.00,d2,0,0.97,0,1,-26445207#4,0,0,1,0.18,1.59,1.59,5.20,0.77,0.00
1500.00,2000.00,d2,0,0.58,2,0,-26764284#0,0,0,2,0.27,11.69,21.89,6.85,10.19,0.00
1500.00,2000.00,d2,0,,0,0,-26764284#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-26764284#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-26764287#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,1,1.23,0,3,-26764287#1,0,0,2,0.45,2.89,8.65,6.59,1.73,0.00
1500.00,2000.00,d2,0,,0,0,-26764289#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-26764289#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,0.39,1,0,-26764289#2,0,0,1,0.18,9.73,8.73,5.11,8.29,0.00
1500.00,2000.00,d2,1,0.19,0,1,-26764289#3,0,0,0,0.08,3.72,3.72,11.91,3.33,0.00
1500.00,2000.00,d2,0,0.50,0,1,-26764289#4,0,0,1,0.13,1.39,1.39,7.58,0.78,0.00
1500.00,2000.00,d2,0,,0,0,-26764289#5,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-26764289#6,0,0,0,,,0.00,,,
1500.00,2000.00,d2,1,0.60,1,2,-26764289#7,0,0,2,0.28,11.46,33.87,10.27,10.31,0.00
1500.00,2000.00,d2,0,0.41,1,1,-26774951,0,0,2,0.20,9.16,17.81,9.93,8.90,0.00
1500.00,2000.00,d2,1,0.89,1,6,-26774955,0,0,5,0.42,6.15,39.62,15.38,5.89,0.00
1500.00,2000.00,d2,0,0.24,1,0,-26774961,0,0,0,0.12,9.91,8.00,7.17,9.21,0.00
1500.00,2000.00,d2,0,,0,0,-268391625,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-27671957#0,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-27671957#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,1,0.17,0,1,-27672322#0,0,0,0,0.08,7.52,7.52,12.75,7.16,0.00
1500.00,2000.00,d2,0,0.61,0,2,-27672322#1,0,0,2,0.22,2.09,4.18,9.01,1.41,0.00
1500.00,2000.00,d2,0,0.35,2,0,-27672322#2,0,0,2,0.17,30.35,59.82,11.54,29.97,0.00
1500.00,2000.00,d2,0,0.62,1,1,-27672323#0,0,0,3,0.29,6.97,19.48,9.75,6.08,0.00
1500.00,2000.00,d2,0,0.30,0,1,-27672323#1,0,0,1,0.07,0.61,0.61,14.95,0.27,0.00
1500.00,2000.00,d2,0,0.62,1,1,-27672323#2,0,0,2,0.26,5.62,10.51,6.96,4.43,0.00
1500.00,2000.00,d2,0,2.01,1,3,-27672326#0,0,0,4,0.87,5.76,21.94,4.67,4.58,3.00
1500.00,2000.00,d2,0,0.56,0,3,-27672326#1,0,0,3,0.24,2.74,8.23,12.58,2.34,0.00
1500.00,2000.00,d2,0,0.64,0,3,-27672326#2,0,0,3,0.28,4.73,14.18,10.42,4.31,0.00
1500.00,2000.00,d2,1,0.32,0,2,-27672326#3,0,0,1,0.15,9.88,19.76,13.08,9.30,0.00
1500.00,2000.00,d2,2,0.91,1,4,-27672326#4,0,0,3,0.43,6.83,33.73,11.61,6.28,0.00
1500.00,2000.00,d2,0,0.74,0,4,-27672326#5,0,0,4,0.33,4.08,16.33,12.08,3.71,0.00
1500.00,2000.00,d2,2,0.56,0,3,-27674039#0,0,0,1,0.26,11.86,35.41,11.11,11.32,0.00
1500.00,2000.00,d2,0,,0,0,-27674039#1,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,,0,0,-27674039#2,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,0.26,0,1,-27695721#0,0,0,1,0.11,5.05,5.05,8.71,4.27,0.00
1500.00,2000.00,d2,2,0.48,0,3,-27695721#1,0,0,1,0.23,7.06,21.01,13.07,6.67,0.00
1500.00,2000.00,d2,0,1.21,1,3,-27695721#2,0,0,4,0.53,4.95,19.10,7.42,4.04,0.00
1500.00,2000.00,d2,0,1.00,0,3,-27695721#3,0,0,3,0.22,0.65,1.94,13.76,0.28,0.00
1500.00,2000.00,d2,0,0.65,1,2,-27695721#4,0,0,3,0.30,4.15,11.96,10.13,3.78,0.00
1500.00,2000.00,d2,0,6.01,0,2,-27695721#5,0,0,2,0.16,0.44,0.87,12.13,0.02,0.00
1500.00,2000.00,d2,0,0.53,0,2,-27695721#6,0,0,2,0.21,2.90,5.80,9.21,2.48,0.00
1500.00,2000.00,d2,2,1.27,1,6,-27695722#0,0,0,5,0.62,23.82,165.82,11.17,23.08,17.00
1500.00,2000.00,d2,0,0.51,0,3,-27695722#1,0,0,3,0.24,11.16,33.47,12.20,10.58,0.00
1500.00,2000.00,d2,1,0.59,1,2,-27695722#2,0,0,2,0.28,9.67,28.53,10.60,9.30,0.00
1500.00,2000.00,d2,0,0.63,1,2,-27695722#3,0,0,3,0.30,12.01,35.52,9.75,10.73,0.00
1500.00,2000.00,d2,1,0.48,0,3,-27695722#4,0,0,2,0.23,13.48,40.35,12.81,13.11,0.00
1500.00,2000.00,d2,0,0.20,0,1,-27695722#5,0,0,1,0.09,7.40,7.40,10.84,6.63,0.00
1500.00,2000.00,d2,1,0.32,0,2,-27695722#6,0,0,1,0.15,6.35,12.58,13.07,6.00,0.00
1500.00,2000.00,d2,0,13.28,0,2,-27695722#7,0,0,2,0.26,0.66,1.33,7.83,0.03,0.00
1500.00,2000.00,d2,0,0.65,1,1,-27695727#0,0,0,2,0.30,6.48,12.17,6.52,5.62,0.00
1500.00,2000.00,d2,0,0.20,0,1,-27695727#1,0,0,1,0.09,5.11,5.11,10.97,4.67,0.00
1500.00,2000.00,d2,1,0.83,2,2,-27695727#10,0,0,3,0.39,7.06,27.11,9.96,6.69,0.00
1500.00,2000.00,d2,0,,0,0,-27695727#11,0,0,0,,,0.00,,,
1500.00,2000.00,d2,0,0.41,0,1,-27695727#2,0,0,1,0.14,2.86,2.86,6.66,2.29,0.00
1500.00,2000.00,d2,0,33.43,0,2,-27695727#3,0,0,2,16.70,319.61,553.70,0.12,277.70,542.00
1500.00,2000.00,d2,0,0.52,0,2,-27695727#4,0,0,2,0.16,1.09,2.18,12.25,0.68,0.00
1500.00,2000.00,d2,0,0.47,0,2,-27695727#5,0,0,2,0.17,1.39,2.78,12.06,0.98,0.00
1500.00,2000.00,d2,0,0.43,0,2,-27695727#6,0,0,2,0.16,1.45,2.90,12.75,1.06,0.00
1500.00,2000.00,d2,0,0.57,0,2,-27695727#7,0,0,2,0.23,3.14,6.29,8.60,2.70,0.00
1500.00,2000.00,d2,1,1.00,1,4,-27695727#8,0,0,4,0.47,13.14,65.22,10.31,12.24,0.00
1500.00,2000.00,d2,0,0.57,0,3,-27695727#9,0,0,3,0.26,4.82,14.46,11.48,4.20,0.00
1500.00,2000.00,d2,1,0.54,0,3,-27695728#0,0,0,2,0.25,10.98,32.70,11.52,10.30,0.00
1500.00,2000.00,d2,0,4.26,0,2,-27695728#1,0,0,2,0.15,0.39,0.79,13.64,0.03,0.00
1500.00,2000.00,d2,0,1.68,1,5,-27695728#10,0,0,6,0.60,1.46,8.24,10.17,0.98,0.00
1500.00,2000.00,d2,0,1.09,0,5,-27695728#11,0,0,5,0.37,1.19,5.95,13.37,0.81,0.00
1500.00,2000.00,d2,0,1.03,0,5,-27695728#12,0,0,5,0.37,1.37,6.84,13.39,1.00,0.00
1500.00,2000.00,d2,2,1.23,0,7,-27695728#13,0,0,5,0.59,10.52,73.31,11.78,10.14,0.00
1500.00,2000.00,d2,0,1.34,0,5,-27695728#14,0,0,5,0.59,6.08,30.42,8.26,4.93,2.00
1500.00,2000.00,d2,0,0.90,3,2,-27695728#15,0,0,5,0.44,15.67,76.97,11.30,15.28,0.00
1500.00,2000.00,d2,0,0.16,0,1,-27695728#16,0,0,1,0.07,3.28,3.28,13.95,2.93,0.00
1500.00,2000.00,d2,0,0.21,0,1,-27695728#17,0,0,1,0.07,1.10,1.10,13.86,0.74,0.00
1500.00,2000.00,d2,0,0.17,0,1,-27695728#18,0,0,1,0.08,7.70,7.70,12.58,7.36,0.00
1500.00,2000.00,d2,1,0.66,0,3,-27695728#2,0,0,2,0.28,3.52,10.54,10.52,3.13,0.00
